32,3191.695,2409.519,1176.136,691.1364,821.1362,666.1364
33,3132.157,2388.527,1160.541,675.541,805.5409,665.541
34,3071.986,2371.93,1142.936,657.9354,787.9352,662.9354
35,3033.234,2352.742,1131.569,646.5692,776.5691,666.5692
36,2984.341,2333.167,1118.082,633.082,763.0818,668.082
37,2939.745,2327.841,1108.178,623.178,753.1779,658.178
38,2879.91,2308.726,1093.469,608.4691,738.469,658.4691
39,2826.706,2284.664,1076.04,591.04,721.0399,656.04
40,2767.086,2265.009,1073.423,573.4224,703.4222,638.4224
41,2718.228,2243.503,1063.396,563.3956,693.3954,643.3956
42,2650.309,2224.111,1071.328,556.3276,686.3275,636.3276
43,2604.317,2223.403,1052.366,537.3659,667.3658,617.3659
44,2538.42,2214.907,1042.289,527.2886,657.2885,607.2886
45,2486.97,2199.785,1023.061,523.0605,638.0604,588.0605
46,2419.891,2177.505,1014.371,514.3703,629.3702,594.3703
47,2374.039,2156.663,1000.961,500.9607,615.9606,595.9607
48,2313.805,2152.423,985.5145,485.5142,600.5141,580.5142
49,2263.573,2128.512,978.4261,493.4258,593.4257,573.4258
50,2203.618,2103.616,973.8153,473.815,573.8149,553.815
51,2152.274,2088.287,963.2399,463.2396,563.2395,558.2396
52,2099.397,2067.806,955.8206,455.8203,555.8202,565.8203
53,2042.968,2050.463,936.2104,436.2101,536.21,561.2101
54,1992.462,2034.758,918.8295,433.8292,518.829,543.8291
55,1924.759,2010.949,902.6946,432.6943,502.6941,527.6942
56,1875.022,1989.685,899.9895,414.9892,484.989,509.9891
57,1835.536,1971.95,891.3146,421.3143,476.3141,501.3142
58,1781.081,1967.354,885.4149,415.4146,470.4145,495.4146
59,1719.847,1964.592,870.4011,400.4008,455.4006,480.4007
60,1656.868,1943.228,851.6248,396.6245,436.6243,461.6244
61,1600.825,1920.629,838.3959,383.3956,423.3954,463.3955
62,1560.822,1902.011,843.7088,373.7085,413.7083,453.7085
63,1509.264,1884.194,832.5961,377.5958,402.5956,442.5958
64,1471.363,1865.659,824.6542,369.6539,394.6537,449.6539
65,1422.561,1861.939,806.7756,351.7753,376.7751,431.7752
66,1381.593,1846.388,811.947,341.9467,366.9465,421.9467
67,1314.011,1827.204,795.5284,325.5281,350.528,420.5281
68,1252.5,1811.822,782.9285,312.9281,337.9279,422.9281
69,1184.63,1791.227,770.1741,315.1737,325.1736,410.1737
70,1116.041,1769.547,764.4776,309.4773,319.4771,419.4772
71,1058.227,1763.518,755.9569,300.9566,310.9564,410.9565
72,1006.07,1746.865,739.5029,284.5026,294.5024,409.5026
73,937.5862,1726.991,726.5474,286.5471,281.5469,396.547
74,889.9482,1722.174,716.419,276.4187,271.4185,386.4186
75,836.4338,1698.364,711.8784,256.878,251.8778,366.878
76,781.7198,1674.503,697.2313,242.231,237.2308,367.2309
77,729.1611,1657.113,679.6156,224.6152,219.6151,364.6152
78,682.8522,1633.306,664.1625,224.1621,204.162,349.1621
79,625.8743,1609.07,672.2068,217.2065,197.2063,342.2065
80,574.0673,1593.031,661.6584,221.6581,186.6579,331.658
81,523.2648,1569.667,642.4351,202.4348,167.4346,327.4347
82,485.0863,1548.199,627.9917,187.9913,152.9912,327.9913
83,442.7544,1528.983,622.4795,182.4791,147.4789,337.479
84,378.421,1507.282,611.0797,186.0792,136.0791,326.0792
85,335.4333,1500.474,599.0952,174.0948,124.0946,314.0948
86,264.652,1481.743,581.2038,156.2034,106.2032,311.2033
87,201.7781,1460.044,573.139,148.1386,98.1384,318.1385
88,136.7554,1437.063,562.7351,137.7347,87.73455,322.7347
89,99.20542,1427.675,547.6348,122.6344,72.63423,307.6344
90,46.70669,1404.982,556.98,116.9796,66.97946,301.9796
91,4.004998,1389.509,537.5466,97.54631,47.54613,297.5463
92,-58.09246,1365.003,518.443,78.44266,28.44248,293.4426
0,4948.362,2982.171,1489.733,989.7333,1239.733,904.7333
1,4896.874,2967.075,1471.74,971.7404,1221.74,901.7404
2,4854.774,2948.132,1480.156,965.1557,1215.156,895.1557
3,4809.163,2939.778,1472.846,957.8458,1207.846,887.8458
4,4750.178,2922.496,1465.033,950.0325,1200.033,895.0325
5,4703.198,2897.572,1463.971,933.9703,1183.971,878.9703
6,4654.14,2873.923,1459.822,914.8217,1164.822,859.8217
7,4599.401,2852.342,1444.045,899.045,1149.045,859.045
8,4558.152,2833.453,1431.047,886.0465,1136.047,861.0465
9,4504.741,2818.239,1422.668,877.6677,1127.668,867.6677
10,4443.301,2814.823,1414.643,869.6429,1119.643,859.6429
11,4376.492,2812.31,1395.656,850.6561,1100.656,840.6561
12,4325.771,2795.29,1381.891,836.891,1086.891,841.891
13,4279.268,2772.754,1376.012,831.0114,1081.012,851.0114
14,4211.05,2757.211,1377.803,817.8025,1067.803,837.8025
15,4150.822,2741.927,1366.939,806.939,1056.939,841.939
16,4095.625,2718.066,1360.829,800.8289,1050.829,850.8289
17,4047.62,2709.871,1352.586,792.5858,1042.586,842.5858
18,3997.971,2686.289,1360.583,785.5826,1035.583,835.5826
19,3938.06,2670.234,1343.162,783.1622,1018.162,818.1622
20,3881.78,2652.278,1341.401,766.4006,1001.401,801.4006
21,3827.373,2633.67,1331.406,756.406,991.4062,806.406
22,3771.699,2625.764,1313.95,738.9495,973.9497,788.9495
23,3706.342,2604.941,1303.378,728.3783,963.3785,793.3783
24,3660.383,2580.452,1291.605,716.6047,951.6049,796.6047
25,3589.7,2556.134,1288.183,698.1827,933.1829,778.1827
26,3524.315,2535.52,1289.561,684.5606,919.5608,764.5606
27,3477.583,2529.912,1273.733,668.733,903.7332,748.733
28,3423.571,2507.927,1261.337,656.3368,891.337,751.3368
29,3368.324,2488.905,1268.072,648.072,883.0721,743.072
30,3314.898,2467.015,1249.958,629.9581,864.9583,739.9581
31,3265.859,2461.597,1244.062,624.0616,859.0618,734.0616
32,3223.339,2445.288,1249.172,614.1718,849.172,724.1718
33,3172.447,2423.774,1245.297,595.2974,830.2976,705.2974
34,3128.16,2402.52,1236.183,586.1829,821.1831,711.1829
35,3087.892,2386.822,1219.887,569.8866,804.8868,709.8866
36,3033.278,2362.353,1210.141,560.1412,795.1414,715.1412
37,2979.066,2353.274,1192.679,542.6786,777.6788,697.6786
38,2927.604,2330.62,1201.687,536.6866,771.6868,691.6866
39,2889.453,2314.893,1191.137,526.1371,761.1373,696.1371
40,2844.904,2296.107,1190.94,510.9397,745.9398,680.9396
41,2791.216,2273.102,1183.706,503.7055,738.7056,688.7054
42,2745.416,2254.611,1170.736,490.7362,725.7364,690.7362
43,2700.636,2237.167,1165.629,485.6289,720.6291,700.6289
44,2645.938,2221.913,1153.497,473.4966,708.4967,703.4965
45,2595.225,2206.29,1134.504,454.5038,689.504,699.5038
46,2536.098,2189.585,1126.895,461.8947,681.8948,691.8947
47,2485.757,2170.984,1119.985,454.9852,674.9853,699.9851
48,2435.063,2146.614,1105.546,440.5464,660.5465,700.5463
49,2381.531,2138.531,1098.776,433.7762,653.7764,693.7761
50,2336.81,2123.4,1085.501,420.5012,640.5013,695.501
51,2274.365,2101.761,1076.994,411.9935,631.9937,701.9934
52,2203.115,2078.313,1069.759,404.7587,624.7589,709.7586
53,2144.834,2055.848,1058.708,393.7076,613.7077,713.7075
54,2086.88,2031.285,1043.822,393.8217,598.8218,698.8216
55,2035.943,2013.517,1030.329,380.3287,585.3289,700.3286
56,1987.777,1997.892,1017.289,367.2884,572.2885,702.2883
57,1922.641,1980.691,1005.364,370.3638,560.364,690.3637
58,1849.805,1961.329,993.4279,358.4276,548.4277,693.4275
59,1791.125,1944.222,982.6664,362.6661,537.6663,682.666
60,1739.127,1939.659,965.5811,345.5808,520.581,665.5807
61,1694.145,1921.908,958.6011,338.6008,513.601,673.6008
62,1644.92,1913.713,946.4901,326.4898,501.49,661.4897
63,1593.771,1890.654,929.4749,309.4746,484.4748,659.4745
64,1541.361,1871.732,910.4362,290.4359,465.4361,655.4358
65,1485.619,1856.431,894.6541,274.6538,449.654,654.6537
66,1423.988,1838.365,880.5471,275.5468,435.547,640.5467
67,1356.423,1814.328,890.2609,270.2606,430.2608,635.2605
68,1304.991,1789.592,876.6443,271.6441,416.6443,621.644
69,1256.808,1773.723,869.0106,279.0103,409.0105,614.0103
70,1216.912,1771.279,855.8444,265.8441,395.8443,600.8441
71,1151.486,1765.565,841.7556,251.7554,381.7556,586.7552
72,1104.769,1755.789,833.291,243.2907,373.2909,578.2906
73,1057.793,1738.532,838.3694,233.3691,363.3693,568.369
74,992.9955,1716.579,828.2461,223.2458,353.246,573.2457
75,944.9565,1692.88,809.9203,204.9201,334.9202,569.92
76,893.6601,1690.191,802.0455,197.0452,327.0453,562.0451
77,848.2943,1687.309,796.6287,191.6284,321.6286,556.6284
78,788.3217,1677.734,784.2912,179.2909,309.2911,544.2908
79,743.6918,1669.897,779.0576,174.0573,304.0575,539.0573
80,698.538,1653.081,764.392,159.3917,289.3919,539.3916
81,656.6553,1637.439,748.8319,158.8316,273.8318,523.8315
82,599.3878,1633.035,731.8339,141.8336,256.8338,506.8336
83,548.0128,1609.903,714.5832,124.5829,239.5831,504.5829
84,491.3891,1589.893,696.7522,121.7519,221.7521,486.7518
85,426.0379,1573.279,683.8789,108.8786,208.8788,488.8785
86,376.4505,1551.911,669.801,94.80076,194.801,489.8007
87,325.0578,1533.612,650.3196,75.31937,175.3196,485.3193
88,279.5847,1514.242,644.2975,69.2972,169.2974,494.2971
89,235.265,1489.356,637.9462,62.94596,162.9462,502.9459
90,192.9416,1466.752,625.5139,65.5136,150.5138,490.5135
91,147.7955,1444.804,610.6052,50.60497,135.6052,490.6049
92,93.70526,1427.913,604.4811,44.4809,129.4811,499.4808
93,40.62609,1404.59,591.7042,31.70392,116.7041,501.7038
94,-18.24995,1396.529,583.0038,23.00354,108.0037,493.0034
0,4954.708,2978.49,1492.082,1007.082,1242.082,892.0822
1,4894.12,2960.397,1478.179,1008.179,1228.179,878.1793
2,4844.529,2937.51,1464.149,994.1489,1214.149,879.1489
3,4792.81,2920.96,1444.451,989.4512,1194.451,859.4512
4,4721.381,2904.203,1444.94,974.9403,1179.94,844.9403
5,4676.196,2879.533,1454.744,969.7443,1174.744,839.7443
6,4628.146,2860.748,1443.514,973.5136,1163.514,828.5136
7,4570.187,2843.177,1427.186,957.1862,1147.186,827.1862
8,4512.035,2825.409,1419.106,964.1065,1139.106,819.1065
9,4460.1,2804.809,1411.925,956.9249,1131.925,826.9249
10,4383.547,2800.306,1402.624,947.6242,1122.624,817.6242
11,4322.521,2782.31,1386.187,931.1868,1106.187,816.1868
12,4256.275,2766.976,1387.339,917.3394,1092.339,802.3394
13,4208.253,2747.081,1370.741,900.7415,1075.741,800.7415
14,4159.98,2739.279,1351.154,881.1544,1056.154,781.1544
15,4096.257,2733.151,1341.222,871.2223,1046.222,771.2223
16,4027.958,2716.014,1343.479,858.4789,1033.479,758.4789
17,3958.756,2696.882,1347.328,847.3276,1022.328,747.3276
18,3901.516,2672.884,1341.871,841.871,1016.871,756.871
19,3841.999,2655.656,1325.437,840.4365,1000.437,740.4365
20,3789.848,2640.4,1313.01,828.0099,988.0101,743.0099
21,3731.784,2618.007,1298.92,813.9204,973.9205,743.9204
22,3661.274,2597.648,1283.213,798.2132,958.2133,743.2132
23,3623.768,2579.14,1270.882,785.8823,945.8824,745.8823
24,3554.1,2571.974,1259.01,774.0099,934.0101,734.0099
25,3510.468,2569.415,1239.474,754.474,914.4741,714.474
26,3450.351,2546.714,1227.354,757.3539,902.3541,702.3539
27,3411.079,2526.755,1217.754,747.7535,892.7536,707.7535
28,3342.547,2517.058,1210.934,740.9337,885.9338,700.9337
29,3282.863,2499.618,1192.284,722.2839,867.2841,697.2839
30,3237.875,2483.425,1184.663,714.6631,859.6633,704.6631
31,3168.16,2465.354,1178.601,708.6006,853.6008,713.6006
32,3116.346,2445.82,1174.65,689.6503,834.6504,694.6503
33,3069.573,2427.52,1155.059,670.059,815.0591,690.059
34,3011.545,2408.756,1141.949,656.949,801.9492,691.949
35,2943.916,2391.207,1123.609,653.6091,783.6092,673.6091
36,2880.92,2367.038,1112.776,657.776,772.7761,662.776
37,2824.827,2344.166,1104.436,664.436,764.4362,654.436
38,2766.163,2325.309,1094.237,654.2374,754.2375,659.2374
39,2713.435,2316.406,1087.492,647.4918,747.4919,652.4918
40,2646.454,2293.708,1074.023,634.0228,734.0229,654.0228
41,2579.017,2287.335,1054.085,614.0848,714.0849,634.0848
42,2530.317,2270.832,1036.688,596.688,696.6881,631.688
43,2484.874,2252.63,1029.874,604.8741,689.8742,624.8741
44,2411.628,2230.806,1013.561,603.5607,673.5609,608.5607
45,2361.106,2208.754,997.5549,587.5548,657.5549,607.5548
46,2305.83,2202.444,992.4116,582.4116,652.4117,602.4116
47,2254.919,2180.972,979.8907,569.8907,639.8908,604.8907
48,2204.236,2159.291,966.6671,556.667,626.6671,606.667
49,2140.378,2143.741,959.2761,549.276,619.2761,614.276
50,2091.451,2127.445,949.2256,539.2255,609.2256,619.2255
51,2046.821,2111.63,941.5755,546.5754,601.5756,611.5754
52,1985.236,2094.02,930.6655,535.6655,590.6656,615.6655
53,1923.794,2074.28,926.0592,516.0591,571.0593,596.0591
54,1858.594,2055.977,928.2124,503.2123,558.2125,583.2123
55,1811.051,2035.627,910.5375,485.5374,540.5375,580.5374
56,1767.026,2016.443,895.9933,470.9932,525.9933,580.9932
57,1717.24,2000.919,884.853,459.8529,514.853,584.8529
58,1672.339,1992.241,874.3381,449.3381,504.3382,574.3381
59,1615.663,1973.791,868.5915,443.5915,498.5916,583.5914
60,1567.739,1953.232,861.7681,436.768,491.7681,591.768
61,1515.534,1934.295,860.1281,420.128,475.1281,575.128
62,1463.707,1917.974,849.9443,424.9442,464.9443,564.9442
63,1399.412,1899.486,831.4619,421.4618,446.4619,546.4618
64,1355.892,1880.141,821.0759,411.0758,436.0759,551.0758
65,1301.552,1856.09,818.0997,393.0997,418.0998,533.0997
66,1257.044,1840.048,806.3873,396.3872,406.3873,521.3872
67,1217.289,1824.085,798.2515,388.2515,398.2516,528.2515
68,1150.318,1816.379,791.3347,381.3347,391.3347,521.3346
69,1098.625,1795.744,786.2126,376.2126,386.2127,531.2126
70,1047.59,1772.892,791.4941,366.4941,376.4942,521.4941
71,995.327,1756.648,782.2878,357.2879,367.288,527.2878
72,929.1376,1734.563,767.0952,342.0952,352.0952,527.0951
73,891.0927,1711.334,758.1537,348.1537,343.1538,518.1536
74,830.0309,1695.555,749.4788,339.4789,334.479,524.4788
75,764.6918,1687.495,730.633,320.6331,315.6331,505.6329
76,709.413,1685.428,724.6849,314.685,309.6851,499.6849
77,650.4967,1661.104,719.1844,309.1844,304.1845,509.1843
78,578.9741,1639.173,725.6005,300.6005,295.6006,500.6003
79,521.8085,1623.544,711.5606,286.5606,281.5607,501.5605
80,470.5708,1621.725,692.5169,267.5169,262.517,482.5168
81,403.4086,1603.17,686.4484,261.4484,256.4485,491.4483
82,344.8461,1586.933,671.0708,246.0708,241.0709,491.0707
83,304.183,1586.702,657.3907,232.3907,227.3908,477.3906
84,253.0413,1566.928,649.9813,239.9812,219.9814,469.9811
85,197.2806,1547.664,634.2402,224.2402,204.2403,469.2401
86,143.8476,1529.139,629.0677,219.0677,199.0679,479.0676
87,94.02101,1508.049,618.4428,208.4428,188.4429,483.4427
88,44.98713,1485.525,603.8737,208.8736,173.8737,468.8735
89,-21.09256,1467.866,592.5461,197.5461,162.5463,472.546
